TimeStamp,Subplot ID,Sp.Abv.,Moisture ( % ),Period ( us ),Attenuation,Permittivity,Probe Model
3/06/2019 11:10,S1P3D,Luc,9.23,1.2524,1.0507,5.5266,CD659 12cm rods
3/06/2019 11:10,S1P3D,Luc,8.639999,1.2433,1.0579,5.2771,CD659 12cm rods
3/06/2019 11:10,S1P3D,Luc,12.71,1.3089,1.0665,7.0513,CD659 12cm rods
3/06/2019 11:11,S1P4A,Fes,10.63,1.2761,1.065,6.1277,CD659 12cm rods
3/06/2019 11:11,S1P4A,Fes,5.11,1.1902,1.1126,3.832,CD659 12cm rods
3/06/2019 11:11,S1P4A,Fes,6.08,1.1981,1.0428,4.2219,CD659 12cm rods
3/06/2019 11:11,S1P4A,Fes,5.68,1.1936,1.0632,4.0605,CD659 12cm rods
3/06/2019 11:12,S1P4A,Fes,3.53,1.1518,1.0441,3.2153,CD659 12cm rods
3/06/2019 11:12,S1P4B,PhaSub,8.860001,1.2467,1.0557,5.3692,CD659 12cm rods
3/06/2019 11:12,S1P4B,PhaSub,7.18,1.2173,1.0439,4.6691,CD659 12cm rods
3/06/2019 11:12,S1P4B,PhaSub,6.85,1.2117,1.0441,4.534101,CD659 12cm rods
3/06/2019 11:12,S1P4B,PhaSub,3.15,1.1461,1.0542,3.0675,CD659 12cm rods
3/06/2019 11:12,S1P4B,PhaSub,11.44,1.2885,1.0576,6.4869,CD659 12cm rods
3/06/2019 11:13,S1P4C,Luc,8.17,1.2354,1.0574,5.0781,CD659 12cm rods
3/06/2019 11:13,S1P4C,Luc,5.01,1.1902,1.1239,3.7958,CD659 12cm rods
3/06/2019 11:13,S1P4C,Luc,2.93,1.1597,1.1592,2.9833,CD659 12cm rods
3/06/2019 11:13,S1P4C,Luc,5.12,1.1868,1.0857,3.8384,CD659 12cm rods
3/06/2019 11:13,S1P4C,Luc,0.7,1.0885,1.0168,2.1391,CD659 12cm rods
3/06/2019 11:13,S1P4D,KanWal,7.83,1.2297,1.0566,4.9393,CD659 12cm rods
3/06/2019 11:14,S1P4D,KanWal,6.2,1.1992,1.0339,4.2722,CD659 12cm rods
3/06/2019 11:14,S1P4D,KanWal,7.31,1.2207,1.0542,4.724,CD659 12cm rods
3/06/2019 11:14,S1P4D,KanWal,3.69,1.1597,1.0754,3.2768,CD659 12cm rods
3/06/2019 11:14,S1P4D,KanWal,10.59,1.275,1.0583,6.111,CD659 12cm rods
3/06/2019 11:15,S1P5A,KanWal,11.1,1.2851,1.0858,6.334001,CD659 12cm rods
3/06/2019 11:15,S1P5A,KanWal,8.32,1.2377,1.0543,5.1428,CD659 12cm rods
3/06/2019 11:15,S1P5A,KanWal,7.62,1.2252,1.0473,4.8518,CD659 12cm rods
3/06/2019 11:15,S1P5A,KanWal,7.52,1.223,1.0422,4.8097,CD659 12cm rods
3/06/2019 11:15,S1P5A,KanWal,8.1,1.2331,1.0459,5.0502,CD659 12cm rods
3/06/2019 11:16,S1P5B,Luc,7.53,1.2264,1.0734,4.8121,CD659 12cm rods
3/06/2019 11:16,S1P5B,Luc,7.03,1.2196,1.0874,4.6073,CD659 12cm rods
3/06/2019 11:16,S1P5B,Luc,6.12,1.2071,1.1108,4.2379,CD659 12cm rods
3/06/2019 11:16,S1P5B,Luc,10.43,1.2727,1.0614,6.043,CD659 12cm rods
3/06/2019 11:16,S1P5B,Luc,13.85,1.3269,1.0749,7.5736,CD659 12cm rods
3/06/2019 11:17,S1P5C,Fes,1.00E+09,1.2388,1.2594,9999999,CD659 12cm rods
3/06/2019 11:17,S1P5C,Fes,5.9,1.2094,1.1568,4.1505,CD659 12cm rods
3/06/2019 11:17,S1P5C,Fes,5.39,1.1947,1.1099,3.9455,CD659 12cm rods
3/06/2019 11:17,S1P5C,Fes,6.64,1.2117,1.075,4.4499,CD659 12cm rods
3/06/2019 11:17,S1P5C,Fes,8.27,1.2365,1.052,5.12,CD659 12cm rods
3/06/2019 11:18,S1P5D,PhaSub,6.38,1.2083,1.0835,4.345,CD659 12cm rods
3/06/2019 11:18,S1P5D,PhaSub,6.56,1.2071,1.0487,4.415401,CD659 12cm rods
3/06/2019 11:18,S1P5D,PhaSub,5.94,1.197,1.0535,4.1661,CD659 12cm rods
3/06/2019 11:18,S1P5D,PhaSub,9.420001,1.258,1.0794,5.6082,CD659 12cm rods
3/06/2019 11:18,S1P5D,PhaSub,7.89,1.2297,1.0471,4.9634,CD659 12cm rods
3/06/2019 11:19,S1P6A,Luc,9.79,1.2625,1.0637,5.7644,CD659 12cm rods
3/06/2019 11:19,S1P6A,Luc,6.179999,1.2004,1.0466,4.263299,CD659 12cm rods
3/06/2019 11:19,S1P6A,Luc,9.28,1.2524,1.0408,5.5491,CD659 12cm rods
3/06/2019 11:19,S1P6A,Luc,9.920001,1.2637,1.0514,5.8217,CD659 12cm rods
3/06/2019 11:19,S1P6A,Luc,11.91,1.2953,1.0495,6.6933,CD659 12cm rods
3/06/2019 11:20,S1P6B,Fes,11.36,1.2874,1.0615,6.4476,CD659 12cm rods
3/06/2019 11:20,S1P6B,Fes,10.04,1.2659,1.0551,5.8739,CD659 12cm rods
3/06/2019 11:20,S1P6B,Fes,9.79,1.2625,1.0628,5.7665,CD659 12cm rods
3/06/2019 11:20,S1P6B,Fes,8.36,1.2377,1.0468,5.1609,CD659 12cm rods
3/06/2019 11:20,S1P6B,Fes,12.64,1.3077,1.064,7.023,CD659 12cm rods
3/06/2019 11:20,S1P6C,KanWal,10.11,1.2682,1.0689,5.9043,CD659 12cm rods
3/06/2019 11:20,S1P6C,KanWal,8.629999,1.2444,1.0723,5.2711,CD659 12cm rods
3/06/2019 11:21,S1P6C,KanWal,9.33,1.2546,1.0578,5.5691,CD659 12cm rods
3/06/2019 11:21,S1P6C,KanWal,10,1.2704,1.116,5.857,CD659 12cm rods
3/06/2019 11:21,S1P6C,KanWal,10.35,1.2716,1.0632,6.0084,CD659 12cm rods
3/06/2019 11:21,S1P6D,PhaSub,11.02,1.2817,1.0564,6.301,CD659 12cm rods
3/06/2019 11:21,S1P6D,PhaSub,5.57,1.1902,1.0513,4.018,CD659 12cm rods
3/06/2019 11:21,S1P6D,PhaSub,7.59,1.2264,1.063,4.8393,CD659 12cm rods
3/06/2019 11:22,S1P6D,PhaSub,11.15,1.2851,1.0757,6.355401,CD659 12cm rods
3/06/2019 11:22,S1P6D,PhaSub,7.01,1.2151,1.0503,4.5984,CD659 12cm rods
3/06/2019 11:22,S1P7A,DigBis,13.51,1.3213,1.0668,7.4177,CD659 12cm rods
3/06/2019 11:22,S1P7A,DigBis,9.31,1.2546,1.0607,5.5625,CD659 12cm rods
3/06/2019 11:23,S1P7A,DigBis,11.01,1.2817,1.0583,6.2971,CD659 12cm rods
3/06/2019 11:23,S1P7A,DigBis,11.6,1.2919,1.0709,6.5559,CD659 12cm rods
3/06/2019 11:23,S1P7A,DigBis,9.13,1.2546,1.0937,5.4837,CD659 12cm rods
3/06/2019 11:23,S1P7B,Bis,11.11,1.2851,1.0834,6.3392,CD659 12cm rods
3/06/2019 11:23,S1P7B,Bis,11.91,1.2964,1.0662,6.6935,CD659 12cm rods
3/06/2019 11:23,S1P7B,Bis,11.38,1.2885,1.0723,6.4574,CD659 12cm rods
3/06/2019 11:23,S1P7B,Bis,8.89,1.2501,1.0868,5.3819,CD659 12cm rods
3/06/2019 11:24,S1P7B,Bis,9.93,1.2648,1.0633,5.8257,CD659 12cm rods
3/06/2019 11:24,S1P7C,Rho,13.62,1.3236,1.0771,7.4677,CD659 12cm rods
3/06/2019 11:24,S1P7C,Rho,14.03,1.3292,1.0645,7.6594,CD659 12cm rods
3/06/2019 11:24,S1P7C,Rho,14.46,1.336,1.0692,7.8584,CD659 12cm rods
3/06/2019 11:24,S1P7C,Rho,12.16,1.301,1.0743,6.8073,CD659 12cm rods
3/06/2019 11:24,S1P7C,Rho,10.11,1.267,1.0563,5.9015,CD659 12cm rods
3/06/2019 11:25,S1P7D,Dig,13.44,1.3213,1.0846,7.3865,CD659 12cm rods
3/06/2019 11:25,S1P7D,Dig,10.64,1.2795,1.1056,6.1321,CD659 12cm rods
3/06/2019 11:25,S1P7D,Dig,10.99,1.284,1.0931,6.2866,CD659 12cm rods
3/06/2019 11:25,S1P7D,Dig,10.67,1.2783,1.0843,6.1483,CD659 12cm rods
3/06/2019 11:25,S1P7D,Dig,11.57,1.2908,1.0613,6.5431,CD659 12cm rods
3/06/2019 11:25,S1P8A,Dig,12.01,1.301,1.1087,6.7384,CD659 12cm rods
3/06/2019 11:26,S1P8A,Dig,9.28,1.2614,1.1399,5.5492,CD659 12cm rods
3/06/2019 11:26,S1P8A,Dig,9.460001,1.2569,1.0604,5.6225,CD659 12cm rods
3/06/2019 11:26,S1P8A,Dig,10.77,1.2783,1.0655,6.1886,CD659 12cm rods
3/06/2019 11:26,S1P8A,Dig,9.35,1.2591,1.1042,5.5785,CD659 12cm rods
3/06/2019 11:26,S1P8B,Bis,9.940001,1.2648,1.0613,5.8302,CD659 12cm rods
3/06/2019 11:26,S1P8B,Bis,7.85,1.232,1.0754,4.9475,CD659 12cm rods
3/06/2019 11:27,S1P8B,Bis,9.73,1.2625,1.0741,5.7408,CD659 12cm rods
3/06/2019 11:27,S1P8B,Bis,1.00E+09,1.258,1.3065,9999999,CD659 12cm rods
3/06/2019 11:27,S1P8B,Bis,10.65,1.2761,1.0602,6.1379,CD659 12cm rods
3/06/2019 11:27,S1P8C,DigBis,11.01,1.2817,1.0598,6.2939,CD659 12cm rods
3/06/2019 11:27,S1P8C,DigBis,9.31,1.2535,1.0493,5.5592,CD659 12cm rods
3/06/2019 11:28,S1P8C,DigBis,9.37,1.2546,1.0508,5.5852,CD659 12cm rods
3/06/2019 11:28,S1P8C,DigBis,10.21,1.2682,1.0497,5.9461,CD659 12cm rods
3/06/2019 11:28,S1P8C,DigBis,12.17,1.2998,1.0566,6.8085,CD659 12cm rods
3/06/2019 11:28,S1P8D,Rho,12.03,1.2998,1.0893,6.7451,CD659 12cm rods
3/06/2019 11:28,S1P8D,Rho,10.39,1.2761,1.111,6.0253,CD659 12cm rods
3/06/2019 11:28,S1P8D,Rho,10.01,1.267,1.0755,5.859,CD659 12cm rods
3/06/2019 11:28,S1P8D,Rho,11.53,1.2908,1.0713,6.5231,CD659 12cm rods
3/06/2019 11:29,S1P8D,Rho,9.500001,1.258,1.0656,5.6404,CD659 12cm rods
3/06/2019 11:30,S2P1A,Dig,10.99,1.2817,1.0639,6.2855,CD659 12cm rods
3/06/2019 11:30,S2P1A,Dig,9.3,1.2546,1.0631,5.557,CD659 12cm rods
3/06/2019 11:30,S2P1A,Dig,10.23,1.2682,1.0447,5.9566,CD659 12cm rods
3/06/2019 11:30,S2P1A,Dig,11.45,1.2897,1.0713,6.4912,CD659 12cm rods
3/06/2019 11:30,S2P1A,Dig,12.04,1.2976,1.0531,6.7505,CD659 12cm rods
3/06/2019 11:30,S2P1B,DigBis,11.09,1.2829,1.0572,6.330501,CD659 12cm rods
3/06/2019 11:31,S2P1B,DigBis,9.76,1.2625,1.0687,5.7531,CD659 12cm rods
3/06/2019 11:31,S2P1B,DigBis,8.96,1.249,1.0631,5.4098,CD659 12cm rods
3/06/2019 11:31,S2P1B,DigBis,11.06,1.2817,1.0474,6.3191,CD659 12cm rods
3/06/2019 11:31,S2P1B,DigBis,11.54,1.2897,1.0527,6.5281,CD659 12cm rods
3/06/2019 11:31,S2P1C,Rho,11.58,1.2908,1.0603,6.5451,CD659 12cm rods
3/06/2019 11:31,S2P1C,Rho,12.83,1.3111,1.0714,7.1084,CD659 12cm rods
3/06/2019 11:31,S2P1C,Rho,10.66,1.2761,1.0575,6.1435,CD659 12cm rods
3/06/2019 11:32,S2P1C,Rho,11.31,1.2874,1.0724,6.4254,CD659 12cm rods
3/06/2019 11:32,S2P1C,Rho,17.59,1.3835,1.0739,9.3705,CD659 12cm rods
3/06/2019 11:32,S2P1D,Bis,8.16,1.2377,1.0815,5.0744,CD659 12cm rods
3/06/2019 11:32,S2P1D,Bis,7.6,1.2264,1.0622,4.8415,CD659 12cm rods
3/06/2019 11:32,S2P1D,Bis,8.28,1.2377,1.0613,5.1255,CD659 12cm rods
3/06/2019 11:32,S2P1D,Bis,9.490001,1.2591,1.0802,5.6363,CD659 12cm rods
3/06/2019 11:32,S2P1D,Bis,11.23,1.2874,1.0889,6.391,CD659 12cm rods
3/06/2019 11:33,S2P2A,Rho,13.08,1.3145,1.0646,7.2204,CD659 12cm rods
3/06/2019 11:33,S2P2A,Rho,10.83,1.2806,1.0808,6.2184,CD659 12cm rods
3/06/2019 11:33,S2P2A,Rho,14.5,1.3371,1.079,7.8774,CD659 12cm rods
3/06/2019 11:33,S2P2A,Rho,13.79,1.3258,1.0708,7.5465,CD659 12cm rods
3/06/2019 11:33,S2P2A,Rho,12.38,1.3032,1.0584,6.9024,CD659 12cm rods
3/06/2019 11:34,S2P2B,Dig,12.14,1.2998,1.0638,6.7949,CD659 12cm rods
3/06/2019 11:34,S2P2B,Dig,11.96,1.2964,1.0545,6.7159,CD659 12cm rods
3/06/2019 11:34,S2P2B,Dig,13.4,1.319,1.0557,7.3692,CD659 12cm rods
3/06/2019 11:34,S2P2B,Dig,11.98,1.2976,1.0669,6.7242,CD659 12cm rods
3/06/2019 11:34,S2P2B,Dig,12.92,1.3123,1.0686,7.1467,CD659 12cm rods
3/06/2019 11:34,S2P2C,DigBis,12.21,1.301,1.0641,6.8267,CD659 12cm rods
3/06/2019 11:34,S2P2C,DigBis,12.18,1.301,1.0714,6.8128,CD659 12cm rods
3/06/2019 11:35,S2P2C,DigBis,12.16,1.2998,1.0588,6.8043,CD659 12cm rods
3/06/2019 11:35,S2P2C,DigBis,12.09,1.2998,1.0747,6.7739,CD659 12cm rods
3/06/2019 11:35,S2P2C,DigBis,10.85,1.2783,1.0484,6.224,CD659 12cm rods
3/06/2019 11:35,S2P2D,Bis,13.2,1.3168,1.0711,7.2756,CD659 12cm rods
3/06/2019 11:35,S2P2D,Bis,9.77,1.2637,1.0796,5.7585,CD659 12cm rods
3/06/2019 11:35,S2P2D,Bis,10.72,1.2772,1.0608,6.1676,CD659 12cm rods
3/06/2019 11:35,S2P2D,Bis,10.53,1.2761,1.0842,6.0861,CD659 12cm rods
3/06/2019 11:36,S2P2D,Bis,9.660001,1.2603,1.0604,5.7119,CD659 12cm rods
3/06/2019 11:36,S2P3A,PhaSub,5.55,1.1902,1.0539,4.0104,CD659 12cm rods
3/06/2019 11:37,S2P3A,PhaSub,5.95,1.1958,1.0429,4.1701,CD659 12cm rods
3/06/2019 11:37,S2P3A,PhaSub,4.48,1.1902,1.1867,3.584,CD659 12cm rods
3/06/2019 11:37,S2P3A,PhaSub,6.09,1.2184,1.2037,4.225,CD659 12cm rods
3/06/2019 11:37,S2P3A,PhaSub,7,1.2151,1.0517,4.5946,CD659 12cm rods
3/06/2019 11:37,S2P3B,Luc,9.74,1.2625,1.0727,5.7441,CD659 12cm rods
3/06/2019 11:38,S2P3B,Luc,7.369999,1.2218,1.0551,4.7491,CD659 12cm rods
3/06/2019 11:38,S2P3B,Luc,6.2,1.2049,1.0812,4.2711,CD659 12cm rods
3/06/2019 11:38,S2P3B,Luc,7.38,1.2207,1.0434,4.7521,CD659 12cm rods
3/06/2019 11:38,S2P3B,Luc,9.78,1.2614,1.0518,5.7611,CD659 12cm rods
3/06/2019 11:38,S2P3C,Fes,7.01,1.232,1.197,4.5984,CD659 12cm rods
3/06/2019 11:38,S2P3C,Fes,5.85,1.2128,1.1889,4.1308,CD659 12cm rods
3/06/2019 11:39,S2P3C,Fes,1.00E+09,1.2083,1.2787,9999999,CD659 12cm rods
3/06/2019 11:39,S2P3C,Fes,1.00E+09,1.2252,1.2988,9999999,CD659 12cm rods
3/06/2019 11:39,S2P3C,Fes,10,1.2659,1.0632,5.856,CD659 12cm rods
3/06/2019 11:39,S2P3D,KanWal,6.69,1.2117,1.0681,4.4692,CD659 12cm rods
3/06/2019 11:39,S2P3D,KanWal,6.179999,1.1992,1.0383,4.2604,CD659 12cm rods
3/06/2019 11:40,S2P3D,KanWal,5.12,1.1811,1.0437,3.8388,CD659 12cm rods
3/06/2019 11:40,S2P3D,KanWal,4.99,1.1868,1.1019,3.7877,CD659 12cm rods
3/06/2019 11:40,S2P3D,KanWal,7.06,1.2151,1.0426,4.6186,CD659 12cm rods
3/06/2019 11:40,S2P4A,Luc,11.22,1.2851,1.0596,6.3884,CD659 12cm rods
3/06/2019 11:41,S2P4A,Luc,8.29,1.2377,1.0589,5.1314,CD659 12cm rods
3/06/2019 11:41,S2P4A,Luc,7.48,1.223,1.0483,4.7941,CD659 12cm rods
3/06/2019 11:41,S2P4A,Luc,10.53,1.2738,1.0554,6.0863,CD659 12cm rods
3/06/2019 11:41,S2P4A,Luc,8.61,1.2433,1.0633,5.2642,CD659 12cm rods
3/06/2019 11:41,S2P4B,PhaSub,9.71,1.2603,1.0508,5.7335,CD659 12cm rods
3/06/2019 11:41,S2P4B,PhaSub,4.91,1.1766,1.0389,3.7545,CD659 12cm rods
3/06/2019 11:42,S2P4B,PhaSub,8.93,1.2467,1.0434,5.398,CD659 12cm rods
3/06/2019 11:42,S2P4B,PhaSub,8.429999,1.2388,1.047,5.1888,CD659 12cm rods
3/06/2019 11:42,S2P4B,PhaSub,10.68,1.2761,1.0538,6.1512,CD659 12cm rods
3/06/2019 11:42,S2P4C,Fes,9.550001,1.2614,1.0941,5.663599,CD659 12cm rods
3/06/2019 11:42,S2P4C,Fes,9.06,1.2569,1.129,5.4549,CD659 12cm rods
3/06/2019 11:42,S2P4C,Fes,9.520001,1.2648,1.1375,5.6484,CD659 12cm rods
3/06/2019 11:42,S2P4C,Fes,7.67,1.2331,1.1144,4.8716,CD659 12cm rods
3/06/2019 11:43,S2P4C,Fes,7.81,1.232,1.0829,4.9278,CD659 12cm rods
3/06/2019 11:43,S2P4D,KanWal,8.06,1.2422,1.1398,5.0351,CD659 12cm rods
3/06/2019 11:43,S2P4D,KanWal,7.06,1.2151,1.0412,4.6222,CD659 12cm rods
3/06/2019 11:43,S2P4D,KanWal,9.63,1.2591,1.0538,5.6969,CD659 12cm rods
3/06/2019 11:43,S2P4D,KanWal,9.43,1.2557,1.0522,5.6115,CD659 12cm rods
3/06/2019 11:44,S2P4D,KanWal,10.07,1.2659,1.0491,5.8868,CD659 12cm rods
3/06/2019 11:44,S2P5A,PhaSub,11.81,1.2942,1.0571,6.6468,CD659 12cm rods
3/06/2019 11:44,S2P5A,PhaSub,8.69,1.2456,1.0727,5.2991,CD659 12cm rods
3/06/2019 11:44,S2P5A,PhaSub,8.91,1.2478,1.0593,5.3898,CD659 12cm rods
3/06/2019 11:44,S2P5A,PhaSub,9.160001,1.2512,1.0506,5.4975,CD659 12cm rods
3/06/2019 11:45,S2P5A,PhaSub,11.83,1.2942,1.052,6.6566,CD659 12cm rods
3/06/2019 11:45,S2P5B,Fes,10.32,1.2704,1.0555,5.994401,CD659 12cm rods
3/06/2019 11:45,S2P5B,Fes,7.8,1.2309,1.0726,4.9265,CD659 12cm rods
3/06/2019 11:45,S2P5B,Fes,9.85,1.2625,1.052,5.7904,CD659 12cm rods
3/06/2019 11:45,S2P5B,Fes,8.28,1.2377,1.0612,5.1257,CD659 12cm rods
3/06/2019 11:45,S2P5B,Fes,13,1.3134,1.0659,7.1849,CD659 12cm rods
3/06/2019 11:46,S2P5C,Luc,10.08,1.2659,1.0467,5.8921,CD659 12cm rods
3/06/2019 11:46,S2P5C,Luc,6.75,1.2094,1.0389,4.4947,CD659 12cm rods
3/06/2019 11:46,S2P5C,Luc,8.72,1.2444,1.0563,5.3098,CD659 12cm rods
3/06/2019 11:46,S2P5C,Luc,7.88,1.2331,1.0826,4.9572,CD659 12cm rods
3/06/2019 11:46,S2P5C,Luc,9.85,1.2625,1.0518,5.7908,CD659 12cm rods
3/06/2019 11:46,S2P5D,KanWal,7.83,1.2377,1.1324,4.9381,CD659 12cm rods
3/06/2019 11:47,S2P5D,KanWal,9.21,1.2557,1.0914,5.5193,CD659 12cm rods
3/06/2019 11:47,S2P5D,KanWal,10.37,1.2716,1.0596,6.0162,CD659 12cm rods
3/06/2019 11:47,S2P5D,KanWal,10.44,1.2738,1.0749,6.0445,CD659 12cm rods
3/06/2019 11:47,S2P5D,KanWal,12.59,1.3066,1.0598,6.9977,CD659 12cm rods
3/06/2019 11:47,S2P6A,Luc,8.24,1.2343,1.0339,5.1072,CD659 12cm rods
3/06/2019 11:48,S2P6A,Luc,5.53,1.1902,1.0575,3.9999,CD659 12cm rods
3/06/2019 11:48,S2P6A,Luc,6.52,1.2083,1.0645,4.3986,CD659 12cm rods
3/06/2019 11:48,S2P6A,Luc,8.28,1.2377,1.062,5.1238,CD659 12cm rods
3/06/2019 11:48,S2P6A,Luc,8.65,1.2422,1.0433,5.2831,CD659 12cm rods
3/06/2019 11:48,S2P6B,KanWal,7.55,1.2241,1.0475,4.8238,CD659 12cm rods
3/06/2019 11:48,S2P6B,KanWal,6.52,1.2071,1.0541,4.4006,CD659 12cm rods
3/06/2019 11:49,S2P6B,KanWal,5.2,1.1811,1.0337,3.8684,CD659 12cm rods
3/06/2019 11:49,S2P6B,KanWal,5.27,1.1868,1.0668,3.8961,CD659 12cm rods
3/06/2019 11:49,S2P6B,KanWal,12.34,1.3043,1.0842,6.8863,CD659 12cm rods
3/06/2019 11:49,S2P6C,PhaSub,7.68,1.2252,1.0375,4.876501,CD659 12cm rods
3/06/2019 11:49,S2P6C,PhaSub,6.710001,1.2151,1.0943,4.4774,CD659 12cm rods
3/06/2019 11:49,S2P6C,PhaSub,8.190001,1.2354,1.053,5.089,CD659 12cm rods
3/06/2019 11:50,S2P6C,PhaSub,5.62,1.1924,1.0626,4.0363,CD659 12cm rods
3/06/2019 11:50,S2P6C,PhaSub,8.150001,1.2354,1.0609,5.0696,CD659 12cm rods
3/06/2019 11:50,S2P6D,Fes,7.9,1.2388,1.1324,4.9672,CD659 12cm rods
